,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2003-05-09,-1.1893987697119375,4.475327014923096,0.19023497,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-05-16,-1.1794994891436024,4.475327014923096,0.19115563,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-05-23,-1.1700457388418464,4.475327014923096,0.1893,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-05-30,-1.1234754548729942,4.475327014923096,0.19513205,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-06-06,-2.5235101749324325,4.022167205810547,0.10825616,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-06-13,-2.5264758413374087,4.022167205810547,0.09273234,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-06-20,-2.4945231318058183,4.022167205810547,0.091718465,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-06-27,-2.5191818171710016,4.022167205810547,0.093090974,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-07-04,-2.474539843797551,4.022167205810547,0.08977581,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-07-11,-1.738579784949102,0.39708247780799866,0.040858902,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-07-18,-1.6516553592383314,0.39708247780799866,0.060647327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-07-25,-1.5696417992680949,0.39708247780799866,0.073774315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-01,-1.5207588636615113,0.39708247780799866,0.069253646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-08,-1.8612432696179018,-4.192633628845215,0.08027661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-15,-1.7994417073916795,-4.192633628845215,0.09548865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-22,-1.8652993021969324,-4.192633628845215,0.1175111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-29,-1.856722478706997,-4.192633628845215,0.09389599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-09-05,-1.875883553112553,-4.192633628845215,0.06359966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-09-12,-1.1244804736669338,9.06269645690918,0.04271692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-09-19,-1.125245230439684,9.06269645690918,0.031782027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-09-26,-1.1428909126896825,9.06269645690918,0.015870348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-10-03,-1.151808234691599,9.06269645690918,0.015572228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-10-10,-2.2916218130847077,12.548808097839355,0.05823921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-10-17,-2.296896894256242,12.548808097839355,0.051801167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
