,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,-1.0361516410779168,-2.5863935947418213,-0.38906002,,,,,
2003-05-02,-1.1724577685677833,-2.5863935947418213,-0.27291015,,,,,
2003-05-09,-2.381930931041989,-2.871140718460083,-0.102984786,3.0,3.0,3.0,3.0,3.0
2003-05-16,-2.3634705509403133,-2.871140718460083,-0.090687886,3.0,3.0,3.0,3.0,3.0
2003-05-23,-2.364019716954279,-2.871140718460083,-0.090413816,2.0,2.0,2.0,2.0,2.0
2003-05-30,-1.0413448264211194,-2.871140718460083,-0.045560814,1.0,1.0,1.0,1.0,1.0
2003-06-06,-7.525633758616051,3.1200106143951416,-0.13057947,3.0,3.0,3.0,3.0,3.0
2003-06-13,-8.33117886228044,3.1200106143951416,-0.15828933,2.0,2.0,2.0,2.0,2.0
2003-06-20,-8.324126762686486,3.1200106143951416,-0.17178321,2.0,2.0,2.0,2.0,2.0
2003-06-27,-8.27397151777776,3.1200106143951416,-0.18637308,2.0,2.0,2.0,2.0,2.0
2003-07-04,-8.207213976057558,3.1200106143951416,-0.2234903,1.0,1.0,1.0,1.0,1.0
2003-07-11,-2.881427315034996,-1.4003435373306274,-0.21923731,1.0,1.0,1.0,1.0,1.0
2003-07-18,-2.8723629933277475,-1.4003435373306274,-0.21963271,1.0,1.0,1.0,1.0,1.0
2003-07-25,-2.835372391409538,-1.4003435373306274,-0.21831504,1.0,1.0,1.0,1.0,1.0
2003-08-01,-2.715076888440818,-1.4003435373306274,-0.20030707,1.0,1.0,1.0,1.0,1.0
2003-08-08,-1.8408012832536322,0.2708682715892792,-0.15104784,1.0,1.0,1.0,1.0,1.0
2003-08-15,-1.8005003087129463,0.2708682715892792,-0.1445846,1.0,1.0,1.0,1.0,1.0
2003-08-22,-8.112019575809985,0.2708682715892792,-0.13025633,3.0,3.0,3.0,3.0,3.0
2003-08-29,-8.126001573426239,0.2708682715892792,-0.15146905,3.0,3.0,3.0,3.0,3.0
2003-09-05,-1.6895893521454222,0.2708682715892792,-0.17207101,1.0,1.0,1.0,1.0,1.0
2003-09-12,-2.295091287692328,14.429346084594727,-0.14493157,2.0,2.0,2.0,2.0,2.0
2003-09-19,-2.2922415901596787,14.429346084594727,-0.14911325,2.0,2.0,2.0,2.0,2.0
2003-09-26,-2.265034583237476,14.429346084594727,-0.1463927,2.0,2.0,2.0,2.0,2.0
2003-10-03,-2.0912882262552124,14.429346084594727,-0.10096131,2.0,2.0,2.0,2.0,2.0
2003-10-10,-0.8189202758717867,3.505809783935547,-0.0143868495,2.0,2.0,2.0,2.0,2.0
2003-10-17,-0.7954082923820367,3.505809783935547,0.0022114345,2.0,2.0,2.0,2.0,2.0
2003-10-24,-0.6055943285125263,3.505809783935547,0.054698236,2.0,2.0,2.0,2.0,2.0
2003-10-31,0.04104800908844883,3.505809783935547,0.17323418,3.0,3.0,3.0,3.0,3.0
2003-11-07,-3.054644927458835,-5.618732929229736,0.1670802,3.0,3.0,3.0,3.0,3.0
2003-11-14,-2.9546227623911254,-5.618732929229736,0.20358118,3.0,3.0,3.0,3.0,3.0
2003-11-21,-2.9417985690120934,-5.618732929229736,0.22224462,3.0,3.0,3.0,3.0,3.0
2003-11-28,-2.852911751838919,-5.618732929229736,0.2352231,3.0,3.0,3.0,3.0,3.0
2003-12-05,-2.8179616469280555,-5.618732929229736,0.13351102,3.0,3.0,3.0,3.0,3.0
