,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,-0.12892057220581626,-2.5863935947418213,-0.38906002,,,,,
2003-05-02,-0.6025442572123807,-2.5863935947418213,-0.27291015,,,,,
2003-05-09,-1.5701588313753214,-2.871140718460083,-0.102984786,1.0,1.0,1.0,1.0,1.0
2003-05-16,-1.517117696428813,-2.871140718460083,-0.090687886,1.0,1.0,1.0,1.0,1.0
2003-05-23,-1.48388927578172,-2.871140718460083,-0.090413816,1.0,1.0,1.0,1.0,1.0
2003-05-30,-1.4160361315971874,-2.871140718460083,-0.045560814,1.0,1.0,1.0,1.0,1.0
2003-06-06,-3.6993276679663816,3.1200106143951416,-0.13057947,3.0,3.0,3.0,3.0,3.0
2003-06-13,-3.7773008290421233,3.1200106143951416,-0.15828933,3.0,3.0,3.0,3.0,3.0
2003-06-20,-3.7030102503453595,3.1200106143951416,-0.17178321,3.0,3.0,3.0,3.0,3.0
2003-06-27,-3.7694128244563925,3.1200106143951416,-0.18637308,3.0,3.0,3.0,3.0,3.0
2003-07-04,-3.743266433347699,3.1200106143951416,-0.2234903,3.0,3.0,3.0,3.0,3.0
2003-07-11,-1.7908428297601617,-1.4003435373306274,-0.21923731,1.0,1.0,1.0,1.0,1.0
2003-07-18,-1.7870015133445127,-1.4003435373306274,-0.21963271,1.0,1.0,1.0,1.0,1.0
2003-07-25,-1.784060089021497,-1.4003435373306274,-0.21831504,1.0,1.0,1.0,1.0,1.0
2003-08-01,-1.767304241151295,-1.4003435373306274,-0.20030707,1.0,1.0,1.0,1.0,1.0
2003-08-08,0.06210166368791706,0.2708682715892792,-0.15104784,1.0,1.0,1.0,1.0,1.0
2003-08-15,0.08083630594493116,0.2708682715892792,-0.1445846,1.0,1.0,1.0,1.0,1.0
2003-08-22,0.11902067206241251,0.2708682715892792,-0.13025633,1.0,1.0,1.0,1.0,1.0
2003-08-29,-0.9127312350179934,0.2708682715892792,-0.15146905,1.0,1.0,1.0,1.0,1.0
2003-09-05,-0.925113330975822,0.2708682715892792,-0.17207101,1.0,1.0,1.0,1.0,1.0
2003-09-12,-1.748835805317368,14.429346084594727,-0.14493157,1.0,1.0,1.0,1.0,1.0
2003-09-19,-1.765219022560791,14.429346084594727,-0.14911325,1.0,1.0,1.0,1.0,1.0
2003-09-26,-1.7586867581875094,14.429346084594727,-0.1463927,1.0,1.0,1.0,1.0,1.0
2003-10-03,-1.5818445889086872,14.429346084594727,-0.10096131,1.0,1.0,1.0,1.0,1.0
2003-10-10,-2.939736051362951,3.505809783935547,-0.0143868495,3.0,3.0,3.0,3.0,3.0
2003-10-17,-2.900766253431142,3.505809783935547,0.0022114345,3.0,3.0,3.0,3.0,3.0
2003-10-24,1.997964838780002,3.505809783935547,0.054698236,1.0,1.0,1.0,1.0,1.0
2003-10-31,2.1795830056114442,3.505809783935547,0.17323418,1.0,1.0,1.0,1.0,1.0
2003-11-07,2.251367333837741,-5.618732929229736,0.1670802,1.0,1.0,1.0,1.0,1.0
2003-11-14,2.30699148932797,-5.618732929229736,0.20358118,1.0,1.0,1.0,1.0,1.0
2003-11-21,2.3241035792555014,-5.618732929229736,0.22224462,1.0,1.0,1.0,1.0,1.0
2003-11-28,2.3263389175462668,-5.618732929229736,0.2352231,1.0,1.0,1.0,1.0,1.0
2003-12-05,1.8641836273130519,-5.618732929229736,0.13351102,1.0,1.0,1.0,1.0,1.0
2003-12-12,1.4200472412262841,-0.6352245807647705,-0.122793615,1.0,1.0,1.0,1.0,1.0
2003-12-19,1.370501855968185,-0.6352245807647705,-0.14549872,1.0,1.0,1.0,1.0,1.0
2003-12-26,-2.275342720670494,-0.6352245807647705,-0.16737981,1.0,1.0,1.0,1.0,1.0
2004-01-02,-2.3582330387595363,-0.6352245807647705,-0.2862445,1.0,1.0,1.0,1.0,1.0
2004-01-09,-1.9814694578341978,-4.0957512855529785,-0.4509639,3.0,3.0,3.0,3.0,3.0
2004-01-16,-1.8737396929640526,-4.0957512855529785,-0.44021565,2.0,2.0,2.0,2.0,2.0
2004-01-23,-1.8163972016533005,-4.0957512855529785,-0.44442758,2.0,2.0,2.0,2.0,2.0
2004-01-30,-1.7787959622338583,-4.0957512855529785,-0.47336,2.0,2.0,2.0,2.0,2.0
2004-02-06,0.24595925824649467,4.682000637054443,-0.55029774,1.0,1.0,1.0,1.0,1.0
2004-02-13,1.2876154653081548,4.682000637054443,-0.5406282,2.0,2.0,2.0,2.0,2.0
2004-02-20,1.2942524470363685,4.682000637054443,-0.52788424,2.0,2.0,2.0,2.0,2.0
2004-02-27,1.2162301475911246,4.682000637054443,-0.58335716,2.0,2.0,2.0,2.0,2.0
2004-03-05,0.19573868706625397,4.682000637054443,-0.6002177,1.0,1.0,1.0,1.0,1.0
2004-03-12,0.9331531237285806,7.361138820648193,-0.71718127,1.0,1.0,1.0,1.0,1.0
2004-03-19,0.9501272392587186,7.361138820648193,-0.6963519,1.0,1.0,1.0,1.0,1.0
2004-03-26,1.056161910291048,7.361138820648193,-0.6775145,1.0,1.0,1.0,1.0,1.0
2004-04-02,1.0355661166104861,7.361138820648193,-0.68774515,1.0,1.0,1.0,1.0,1.0
2004-04-09,-0.7364361038478661,-2.552321195602417,-0.75603634,1.0,1.0,1.0,1.0,1.0
2004-04-16,-0.7313618062984005,-2.552321195602417,-0.75236005,1.0,1.0,1.0,1.0,1.0
2004-04-23,2.9185961102905496,-2.552321195602417,-0.71522516,1.0,1.0,1.0,1.0,1.0
2004-04-30,-0.23680964920225028,-2.552321195602417,-0.7171478,1.0,1.0,1.0,1.0,1.0
2004-05-07,0.5076559796387443,-2.4825189113616943,-0.6824714,1.0,1.0,1.0,1.0,1.0
2004-05-14,0.5748022074166279,-2.4825189113616943,-0.65123445,1.0,1.0,1.0,1.0,1.0
2004-05-21,0.6348847070979067,-2.4825189113616943,-0.62272614,1.0,1.0,1.0,1.0,1.0
2004-05-28,0.652145652285256,-2.4825189113616943,-0.6362498,1.0,1.0,1.0,1.0,1.0
2004-06-04,0.5056528260312005,-2.4825189113616943,-0.6374315,1.0,1.0,1.0,1.0,1.0
2004-06-11,-0.23638309401709395,2.630060911178589,-0.51896757,3.0,3.0,3.0,3.0,3.0
2004-06-18,-0.27730411668486626,2.630060911178589,-0.5331085,3.0,3.0,3.0,3.0,3.0
2004-06-25,-0.31037788246739795,2.630060911178589,-0.5484536,3.0,3.0,3.0,3.0,3.0
2004-07-02,-0.3089550658855701,2.630060911178589,-0.5497791,3.0,3.0,3.0,3.0,3.0
2004-07-09,-0.09333624087764347,4.982588291168213,-0.5032363,3.0,3.0,3.0,3.0,3.0
2004-07-16,-0.09419188220697278,4.982588291168213,-0.50307786,3.0,3.0,3.0,3.0,3.0
2004-07-23,-0.06826977647632043,4.982588291168213,-0.48223376,3.0,3.0,3.0,3.0,3.0
2004-07-30,-0.041775139990774424,4.982588291168213,-0.4995296,3.0,3.0,3.0,3.0,3.0
2004-08-06,2.827434779574742,10.284350395202637,-0.51115066,3.0,3.0,3.0,3.0,3.0
2004-08-13,2.8736434145801755,10.284350395202637,-0.4892566,3.0,3.0,3.0,3.0,3.0
2004-08-20,2.916561321452347,10.284350395202637,-0.46786603,2.0,1.0,1.0,1.0,1.0
2004-08-27,2.981933658397044,10.284350395202637,-0.4438966,2.0,1.0,1.0,1.0,1.0
2004-09-03,3.048050850467459,10.284350395202637,-0.42319703,2.0,2.0,2.0,2.0,2.0
2004-09-10,2.124491761324578,5.568997859954834,-0.41497856,3.0,3.0,3.0,3.0,3.0
2004-09-17,2.166556580632803,5.568997859954834,-0.3880425,3.0,3.0,3.0,3.0,3.0
2004-09-24,2.22945747382442,5.568997859954834,-0.35157314,3.0,3.0,3.0,3.0,3.0
2004-10-01,2.3264923533948334,5.568997859954834,-0.3141331,3.0,3.0,3.0,3.0,3.0
2004-10-08,3.989153022950421,1.8656344413757324,-0.16522916,3.0,3.0,3.0,3.0,3.0
2004-10-15,4.028133562942313,1.8656344413757324,-0.137445,3.0,3.0,3.0,3.0,3.0
2004-10-22,4.008913805053078,1.8656344413757324,-0.115716204,3.0,3.0,3.0,3.0,3.0
2004-10-29,3.9786977692821592,1.8656344413757324,-0.06024951,3.0,3.0,3.0,3.0,3.0
2004-11-05,3.8865631540456773,1.8656344413757324,0.018250447,3.0,3.0,3.0,3.0,3.0
2004-11-12,0.8112430158187268,10.123376846313477,0.15706527,3.0,3.0,3.0,3.0,3.0
2004-11-19,0.7737439374455064,10.123376846313477,0.15624587,3.0,3.0,3.0,3.0,3.0
2004-11-26,0.7461340410750124,10.123376846313477,0.15683971,3.0,3.0,3.0,3.0,3.0
2004-12-03,0.7370894831860162,10.123376846313477,0.14716513,3.0,3.0,3.0,3.0,3.0
2004-12-10,2.2906199254655792,2.343813896179199,0.098406546,3.0,3.0,3.0,3.0,3.0
2004-12-17,2.310997062327907,2.343813896179199,0.118717134,3.0,3.0,3.0,3.0,3.0
2004-12-24,2.3921206727925717,2.343813896179199,0.15441532,3.0,3.0,3.0,3.0,3.0
2004-12-31,2.455735166988333,2.343813896179199,0.16136971,3.0,3.0,3.0,3.0,3.0
2005-01-07,0.7838100926381536,-9.422332763671875,0.122771606,2.0,2.0,2.0,2.0,2.0
2005-01-14,0.8601128683050933,-9.422332763671875,0.16978103,2.0,2.0,2.0,2.0,2.0
2005-01-21,0.9026546795766609,-9.422332763671875,0.19484098,2.0,2.0,2.0,2.0,2.0
2005-01-28,1.0753869841489514,-9.422332763671875,0.15500692,2.0,2.0,2.0,2.0,2.0
2005-02-04,1.7877097555748296,-0.7906701564788818,0.0015095215,2.0,2.0,2.0,2.0,2.0
2005-02-11,1.8328325184777303,-0.7906701564788818,0.016235108,2.0,2.0,2.0,2.0,2.0
2005-02-18,1.6513713078267571,-0.7906701564788818,-0.0068295193,2.0,2.0,2.0,2.0,2.0
2005-02-25,1.5099851446008112,-0.7906701564788818,-0.024236144,2.0,2.0,2.0,2.0,2.0
2005-03-04,1.337117897876545,-0.7906701564788818,-0.09514609,1.0,2.0,2.0,2.0,2.0
2005-03-11,3.378075149283908,9.714958190917969,-0.12434868,1.0,2.0,2.0,2.0,2.0
2005-03-18,3.041471264235389,9.714958190917969,-0.15696934,1.0,2.0,2.0,2.0,2.0
2005-03-25,2.9354924252103727,9.714958190917969,-0.16472195,1.0,2.0,2.0,2.0,2.0
2005-04-01,2.897199712343537,9.714958190917969,-0.14748023,1.0,2.0,2.0,2.0,2.0
2005-04-08,2.885792880831042,6.087769508361816,-0.090524375,1.0,1.0,1.0,1.0,1.0
2005-04-15,2.8816969887466324,6.087769508361816,-0.082433365,1.0,1.0,1.0,1.0,1.0
2005-04-22,2.9127538165359295,6.087769508361816,-0.062438905,1.0,1.0,1.0,1.0,1.0
2005-04-29,3.011049804898529,6.087769508361816,-0.017777031,1.0,1.0,1.0,1.0,1.0
2005-05-06,-0.021070312708616257,-5.834817409515381,-0.021070313,1.0,1.0,1.0,1.0,1.0
2005-05-13,4.760445903851749,-5.834817409515381,0.03557936,1.0,2.0,2.0,2.0,2.0
2005-05-20,4.833919728422861,-5.834817409515381,0.06720334,1.0,2.0,2.0,2.0,2.0
2005-05-27,4.820531401720615,-5.834817409515381,0.07833802,1.0,2.0,2.0,2.0,2.0
2005-06-03,4.8559047249704435,-5.834817409515381,0.105107844,2.0,2.0,2.0,2.0,2.0
2005-06-10,2.258957502353002,3.84135365486145,0.11272087,2.0,2.0,2.0,2.0,2.0
2005-06-17,3.401523112039986,3.84135365486145,0.13502708,1.0,2.0,2.0,2.0,2.0
2005-06-24,3.3508000961668722,3.84135365486145,0.13477346,1.0,2.0,2.0,2.0,2.0
2005-07-01,3.13298671854958,3.84135365486145,0.11539963,1.0,2.0,2.0,2.0,2.0
2005-07-08,1.2219602614173959,-8.072493553161621,0.19681153,1.0,1.0,1.0,1.0,1.0
2005-07-15,1.2164474789008644,-8.072493553161621,0.19974558,1.0,1.0,1.0,1.0,1.0
2005-07-22,0.23055848479270935,-8.072493553161621,0.23055848,1.0,1.0,1.0,1.0,1.0
2005-07-29,0.24483047425746918,-8.072493553161621,0.24483047,1.0,1.0,1.0,1.0,1.0
2005-08-05,1.1286444150282597,-8.072493553161621,0.2513792,1.0,1.0,1.0,1.0,1.0
2005-08-12,4.234919740628968,-5.348231315612793,0.3168155,1.0,1.0,1.0,1.0,1.0
2005-08-19,3.9943602464473913,-5.348231315612793,0.2930782,1.0,1.0,1.0,1.0,1.0
2005-08-26,3.7382239367310977,-5.348231315612793,0.26717103,1.0,1.0,1.0,1.0,1.0
2005-09-02,2.482947048482821,-5.348231315612793,0.21808706,1.0,1.0,1.0,1.0,1.0
2005-09-09,4.448531088683522,0.4830016493797302,0.15488984,2.0,2.0,2.0,2.0,2.0
2005-09-16,3.881889303784698,0.4830016493797302,0.11600918,2.0,2.0,2.0,2.0,2.0
2005-09-23,3.1211554691186945,0.4830016493797302,0.100198254,1.0,2.0,2.0,2.0,2.0
2005-09-30,1.379181546061098,0.4830016493797302,0.093582936,1.0,2.0,1.0,1.0,1.0
2005-10-07,3.552184960473568,6.104074001312256,0.01379956,3.0,3.0,3.0,3.0,3.0
2005-10-14,3.5712277575485074,6.104074001312256,0.029812027,3.0,3.0,3.0,3.0,3.0
2005-10-21,3.593973585019397,6.104074001312256,0.048461065,3.0,3.0,3.0,3.0,3.0
2005-10-28,3.588061227606857,6.104074001312256,0.04478533,3.0,3.0,3.0,3.0,3.0
2005-11-04,3.547229365357585,6.104074001312256,0.06846564,3.0,3.0,3.0,3.0,3.0
2005-11-11,5.000481915056506,-0.5154461860656738,0.1430137,3.0,3.0,3.0,3.0,3.0
2005-11-18,5.000654014831578,-0.5154461860656738,0.16010405,3.0,3.0,3.0,3.0,3.0
2005-11-25,4.9562877076778475,-0.5154461860656738,0.1799352,3.0,3.0,3.0,3.0,3.0
2005-12-02,4.919768624598507,-0.5154461860656738,0.22761276,3.0,3.0,3.0,3.0,3.0
2005-12-09,4.537233153717397,-2.4051241874694824,0.3501343,3.0,3.0,3.0,3.0,3.0
2005-12-16,4.505854330892117,-2.4051241874694824,0.35375437,3.0,3.0,3.0,3.0,3.0
2005-12-23,4.511759287674243,-2.4051241874694824,0.3632515,3.0,3.0,3.0,3.0,3.0
2005-12-30,4.480305008759655,-2.4051241874694824,0.37254485,3.0,3.0,3.0,3.0,3.0
2006-01-06,3.388590165703044,12.256505966186523,0.3423944,3.0,3.0,3.0,3.0,3.0
2006-01-13,3.2120866467654716,12.256505966186523,0.31764555,3.0,2.0,2.0,2.0,2.0
2006-01-20,0.3370701747598609,12.256505966186523,0.28961056,1.0,1.0,1.0,1.0,1.0
2006-01-27,0.2556308818866169,12.256505966186523,0.21296686,1.0,1.0,1.0,1.0,1.0
2006-02-03,0.19856452547366843,12.256505966186523,0.1636946,1.0,1.0,1.0,1.0,1.0
2006-02-10,2.347403179614377,4.450129508972168,0.09543066,2.0,2.0,2.0,2.0,2.0
2006-02-17,2.403442454567978,4.450129508972168,0.12674096,2.0,2.0,2.0,2.0,2.0
2006-02-24,2.522657900415099,4.450129508972168,0.18065357,2.0,2.0,2.0,2.0,2.0
2006-03-03,2.6222965430348117,4.450129508972168,0.22574395,2.0,2.0,2.0,2.0,2.0
2006-03-10,2.9669525487596067,-9.410240173339844,0.32599875,1.0,1.0,1.0,1.0,1.0
2006-03-17,3.018072865616824,-9.410240173339844,0.3571666,1.0,1.0,1.0,1.0,1.0
2006-03-24,3.1272030594572113,-9.410240173339844,0.37466213,2.0,1.0,1.0,1.0,1.0
2006-03-31,3.3454044960514877,-9.410240173339844,0.42772785,2.0,1.0,1.0,1.0,1.0
2006-04-07,-0.5292827450195776,6.380772590637207,0.567512,3.0,3.0,3.0,3.0,3.0
2006-04-14,-1.0822579213436196,6.380772590637207,0.5344283,3.0,3.0,3.0,3.0,3.0
2006-04-21,3.605787002319253,6.380772590637207,0.4876077,3.0,3.0,3.0,3.0,3.0
2006-04-28,3.4680978360465335,6.380772590637207,0.44848573,3.0,3.0,3.0,3.0,3.0
2006-05-05,3.418863956433059,6.380772590637207,0.44203663,3.0,3.0,3.0,3.0,3.0
2006-05-12,3.8409976065154923,3.8872928619384766,0.50311863,2.0,2.0,2.0,2.0,2.0
2006-05-19,3.8396407405758506,3.8872928619384766,0.51373047,2.0,2.0,2.0,2.0,2.0
2006-05-26,0.5642991936774873,3.8872928619384766,0.52128017,1.0,1.0,1.0,1.0,1.0
2006-06-02,0.6258436899336528,3.8872928619384766,0.6399834,1.0,1.0,1.0,1.0,1.0
2006-06-09,0.921428022754083,-7.414261341094971,0.8067853,1.0,1.0,1.0,1.0,1.0
2006-06-16,0.9890925077474751,-7.414261341094971,0.8487821,1.0,1.0,1.0,1.0,1.0
2006-06-23,1.0665289738312733,-7.414261341094971,0.8965038,1.0,1.0,1.0,1.0,1.0
2006-06-30,1.3815385347073508,-7.414261341094971,0.9708902,1.0,1.0,1.0,1.0,1.0
2006-07-07,1.1836007613061406,-0.6039741039276123,1.031239,1.0,1.0,1.0,1.0,1.0
2006-07-14,1.1716102209903452,-0.6039741039276123,1.0229415,1.0,1.0,1.0,1.0,1.0
2006-07-21,1.1530124258061965,-0.6039741039276123,1.0043023,1.0,1.0,1.0,1.0,1.0
2006-07-28,1.0510551560291266,-0.6039741039276123,0.9641327,1.0,1.0,1.0,1.0,1.0
2006-08-04,1.2432906219680584,-0.6039741039276123,0.9362009,1.0,1.0,1.0,1.0,1.0
2006-08-11,1.4330171266549108,5.871064186096191,0.9856815,2.0,1.0,1.0,1.0,1.0
2006-08-18,0.23520866817818242,5.871064186096191,0.949431,1.0,1.0,1.0,1.0,1.0
2006-08-25,1.2864754623521772,5.871064186096191,0.92009383,1.0,1.0,1.0,1.0,1.0
2006-09-01,1.2897186408377395,5.871064186096191,0.9488536,1.0,1.0,1.0,1.0,1.0
2006-09-08,1.012681007385254,2.3467183113098145,1.012681,1.0,1.0,1.0,1.0,1.0
2006-09-15,1.5080511284758042,2.3467183113098145,1.0401882,1.0,1.0,1.0,1.0,1.0
2006-09-22,1.5544399281043826,2.3467183113098145,1.0670192,1.0,1.0,1.0,1.0,1.0
2006-09-29,1.5913678860539058,2.3467183113098145,1.1014585,1.0,1.0,1.0,1.0,1.0
2006-10-06,1.5165459358489863,-3.7342090606689453,1.1023874,1.0,1.0,1.0,1.0,1.0
2006-10-13,1.5463877171374267,-3.7342090606689453,1.1233593,1.0,1.0,1.0,1.0,1.0
2006-10-20,1.5785021800744932,-3.7342090606689453,1.1453247,1.0,1.0,1.0,1.0,1.0
2006-10-27,1.5791381936262288,-3.7342090606689453,1.1478804,1.0,1.0,1.0,1.0,1.0
2006-11-03,1.586642738473484,-3.7342090606689453,1.144524,1.0,1.0,1.0,1.0,1.0
2006-11-10,1.620930697644055,-5.7893967628479,0.9856457,2.0,1.0,1.0,1.0,1.0
2006-11-17,1.5909939134195783,-5.7893967628479,0.97319657,2.0,1.0,1.0,1.0,1.0
2006-11-24,1.3281751520861413,-5.7893967628479,0.9578399,1.0,1.0,1.0,1.0,1.0
2006-12-01,1.3956622606810218,-5.7893967628479,0.91633606,1.0,1.0,1.0,1.0,1.0
2006-12-08,1.807841244692295,-2.0994699001312256,0.79892004,2.0,2.0,2.0,2.0,2.0
2006-12-15,1.767373630884598,-2.0994699001312256,0.769537,2.0,2.0,2.0,2.0,2.0
2006-12-22,1.7356203165914128,-2.0994699001312256,0.7442014,2.0,2.0,2.0,2.0,2.0
2006-12-29,1.6968282946909374,-2.0994699001312256,0.71837693,2.0,2.0,2.0,2.0,2.0
2007-01-05,-0.24172361596749792,9.998208045959473,0.7016656,2.0,2.0,1.0,1.0,1.0
2007-01-12,-0.2671278982415064,9.998208045959473,0.6786818,2.0,2.0,1.0,1.0,1.0
2007-01-19,-0.2992189862738065,9.998208045959473,0.6521131,2.0,2.0,1.0,1.0,1.0
2007-01-26,-0.31147060082278677,9.998208045959473,0.6401534,2.0,2.0,1.0,1.0,1.0
2007-02-02,-0.3288394453982485,9.998208045959473,0.6291347,2.0,2.0,1.0,1.0,1.0
2007-02-09,1.0529973517798996,11.209485054016113,0.6255043,2.0,2.0,1.0,1.0,1.0
2007-02-16,1.0639984230557311,11.209485054016113,0.63849664,2.0,2.0,1.0,1.0,1.0
2007-02-23,1.0765819584637493,11.209485054016113,0.6519223,2.0,2.0,1.0,1.0,1.0
2007-03-02,1.1214490235161838,11.209485054016113,0.6971386,2.0,2.0,1.0,1.0,1.0
2007-03-09,0.7835781574249268,14.622642517089844,0.78357816,1.0,1.0,1.0,1.0,1.0
2007-03-16,0.817618191242218,14.622642517089844,0.8176182,1.0,1.0,1.0,1.0,1.0
2007-03-23,0.8640861511230469,14.622642517089844,0.86408615,1.0,1.0,1.0,1.0,1.0
2007-03-30,1.4640291985001852,14.622642517089844,1.0257059,2.0,1.0,1.0,1.0,1.0
2007-04-06,1.3857823610305786,1.5228155851364136,1.3857824,1.0,1.0,1.0,1.0,1.0
2007-04-13,2.1139998485305664,1.5228155851364136,1.417709,2.0,2.0,1.0,1.0,1.0
2007-04-20,2.179138480551303,1.5228155851364136,1.4615816,2.0,2.0,1.0,1.0,1.0
2007-04-27,2.241434287694405,1.5228155851364136,1.5062618,2.0,2.0,1.0,1.0,1.0
2007-05-04,2.2391231587914113,1.5228155851364136,1.648369,2.0,2.0,1.0,1.0,1.0
2007-05-11,2.478972313597623,-10.578130722045898,1.8481708,1.0,1.0,1.0,1.0,1.0
2007-05-18,2.556745420528736,-10.578130722045898,1.8805735,1.0,1.0,1.0,1.0,1.0
2007-05-25,2.620855605904042,-10.578130722045898,1.9165186,1.0,1.0,1.0,1.0,1.0
2007-06-01,2.5322427406029697,-10.578130722045898,1.9640033,1.0,1.0,1.0,1.0,1.0
