,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2003-05-09,107.6034187045032,106.10416412353516,103.425705,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-05-16,107.69914964399605,106.10416412353516,103.44704,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-05-23,107.85502585495969,106.10416412353516,103.48533,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-05-30,107.91631701166156,106.10416412353516,103.467995,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-06-06,111.23231979393623,85.80059051513672,103.38624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-06-13,111.28835891335923,85.80059051513672,103.41405,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-06-20,111.16274366242854,85.80059051513672,103.42392,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-06-27,111.19728391757849,85.80059051513672,103.45053,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-07-04,111.0729950217192,85.80059051513672,103.45804,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-07-11,104.77679978256154,93.609130859375,103.5253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-07-18,104.52131774461118,93.609130859375,103.469925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-07-25,104.27373760917885,93.609130859375,103.41309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-01,103.3083544887382,93.609130859375,103.44732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-08,103.36621929540836,98.06232452392578,103.762596,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-08-15,103.27513815912877,98.06232452392578,103.75307,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-08-22,103.09161413748893,98.06232452392578,103.72003,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-08-29,102.43325420153802,98.06232452392578,103.7875,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-09-05,102.01905154132777,98.06232452392578,103.87236,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-09-12,99.08936161236447,111.93370056152344,104.02158,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-09-19,99.35819942627735,111.93370056152344,104.07444,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-09-26,99.54047777579365,111.93370056152344,104.104706,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-03,99.5241882496354,111.93370056152344,104.05356,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-10-10,105.33385599643847,117.19847106933594,103.9657,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-17,105.4287858382749,117.19847106933594,103.97851,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-24,105.57078999221177,117.19847106933594,104.002716,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-31,105.88896360580135,117.19847106933594,104.04317,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
