,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,-1.692129795010702,-1.7738913297653198,0.09651679,,,,,
2003-05-02,-1.69599003787429,-1.7738913297653198,0.10771415,,,,,
2003-05-09,-1.6898880969057897,4.475327014923096,0.19023497,3.0,3.0,3.0,3.0,3.0
2003-05-16,-1.6852483453751592,4.475327014923096,0.19115563,2.0,2.0,2.0,2.0,2.0
2003-05-23,-1.6483116265965807,4.475327014923096,0.1893,2.0,2.0,2.0,2.0,2.0
2003-05-30,-2.640753684044619,4.475327014923096,0.19513205,2.0,2.0,2.0,2.0,2.0
2003-06-06,-3.48158449784803,4.022167205810547,0.10825616,3.0,3.0,3.0,3.0,3.0
2003-06-13,-3.474628682172621,4.022167205810547,0.09273234,3.0,3.0,3.0,3.0,3.0
2003-06-20,-2.959663696748956,4.022167205810547,0.091718465,1.0,1.0,1.0,1.0,1.0
2003-06-27,-3.309099721523954,4.022167205810547,0.093090974,3.0,3.0,3.0,3.0,3.0
2003-07-04,-3.139471297360599,4.022167205810547,0.08977581,3.0,3.0,3.0,3.0,3.0
2003-07-11,-1.149662850500954,0.39708247780799866,0.040858902,2.0,2.0,2.0,2.0,2.0
2003-07-18,-1.0803403684341721,0.39708247780799866,0.060647327,1.0,1.0,1.0,1.0,1.0
2003-07-25,-1.0301621266361303,0.39708247780799866,0.073774315,1.0,1.0,1.0,1.0,1.0
2003-08-01,-1.0099224289458995,0.39708247780799866,0.069253646,1.0,1.0,1.0,1.0,1.0
2003-08-08,-0.6135192209545881,-4.192633628845215,0.08027661,1.0,1.0,1.0,1.0,1.0
2003-08-15,-0.5890938756998996,-4.192633628845215,0.09548865,1.0,1.0,1.0,1.0,1.0
2003-08-22,-0.5349453374827497,-4.192633628845215,0.1175111,1.0,1.0,1.0,1.0,1.0
2003-08-29,-0.5191548243742183,-4.192633628845215,0.09389599,1.0,1.0,1.0,1.0,1.0
2003-09-05,-0.5423002346212931,-4.192633628845215,0.06359966,1.0,1.0,1.0,1.0,1.0
2003-09-12,-0.330522702379631,9.06269645690918,0.04271692,1.0,1.0,1.0,1.0,1.0
2003-09-19,-0.3521835520561212,9.06269645690918,0.031782027,1.0,1.0,1.0,1.0,1.0
2003-09-26,-0.3924045983443976,9.06269645690918,0.015870348,1.0,1.0,1.0,1.0,1.0
2003-10-03,-0.428437334985131,9.06269645690918,0.015572228,1.0,1.0,1.0,1.0,1.0
2003-10-10,-1.4043676778926173,12.548808097839355,0.05823921,1.0,1.0,1.0,1.0,1.0
2003-10-17,-1.4203029317170834,12.548808097839355,0.051801167,1.0,1.0,1.0,1.0,1.0
2003-10-24,-1.4718906339899251,12.548808097839355,0.06946126,1.0,1.0,1.0,1.0,1.0
2003-10-31,-1.343803610302656,12.548808097839355,0.13847007,1.0,1.0,1.0,1.0,1.0
2003-11-07,-0.421344724936355,3.720228910446167,0.22880392,1.0,1.0,1.0,1.0,1.0
2003-11-14,-0.22736421543234353,3.720228910446167,0.27274668,1.0,1.0,1.0,1.0,1.0
2003-11-21,1.2372169889218187,3.720228910446167,0.32574633,1.0,1.0,1.0,1.0,1.0
2003-11-28,1.3076230562208844,3.720228910446167,0.3740588,1.0,1.0,1.0,1.0,1.0
2003-12-05,1.377077459324207,3.720228910446167,0.40764394,1.0,1.0,1.0,1.0,1.0
2003-12-12,0.434803548199512,-0.12265237420797348,0.34242067,1.0,1.0,1.0,1.0,1.0
2003-12-19,0.3635600209236145,-0.12265237420797348,0.36356002,1.0,1.0,1.0,1.0,1.0
2003-12-26,0.38119614124298096,-0.12265237420797348,0.38119614,1.0,1.0,1.0,1.0,1.0
2004-01-02,0.383711361831122,-0.12265237420797348,0.33164537,1.0,1.0,1.0,1.0,1.0
2004-01-09,0.21079356968402863,1.8793201446533203,0.21079357,1.0,1.0,1.0,1.0,1.0
2004-01-16,0.22467201948165894,1.8793201446533203,0.22467202,1.0,1.0,1.0,1.0,1.0
2004-01-23,0.228189617395401,1.8793201446533203,0.22818962,1.0,1.0,1.0,1.0,1.0
2004-01-30,0.17029312252998352,1.8793201446533203,0.17029312,1.0,1.0,1.0,1.0,1.0
2004-02-06,0.6827506079697663,3.147277593612671,0.119099826,1.0,1.0,1.0,1.0,1.0
2004-02-13,0.699903620835299,3.147277593612671,0.12982981,1.0,1.0,1.0,1.0,1.0
2004-02-20,0.7696061028322108,3.147277593612671,0.14616218,1.0,1.0,1.0,1.0,1.0
2004-02-27,0.7329766894364688,3.147277593612671,0.14331576,1.0,1.0,1.0,1.0,1.0
2004-03-05,0.8401256508639748,3.147277593612671,0.17802198,1.0,1.0,1.0,1.0,1.0
2004-03-12,1.0221894040463742,3.917553424835205,0.22024287,1.0,1.0,1.0,1.0,1.0
2004-03-19,1.0548452632699141,3.917553424835205,0.23594278,1.0,1.0,1.0,1.0,1.0
2004-03-26,1.603260574974168,3.917553424835205,0.25265592,1.0,1.0,1.0,1.0,1.0
2004-04-02,1.1173745177455738,3.917553424835205,0.26882458,1.0,1.0,1.0,1.0,1.0
2004-04-09,1.3962732763089531,6.53740119934082,0.2668635,2.0,2.0,2.0,2.0,2.0
2004-04-16,1.4459894800990272,6.53740119934082,0.265714,2.0,2.0,2.0,2.0,2.0
2004-04-23,1.4194177918760083,6.53740119934082,0.28273314,2.0,2.0,2.0,2.0,2.0
2004-04-30,1.4585379319084364,6.53740119934082,0.26645553,2.0,2.0,2.0,2.0,2.0
2004-05-07,1.0239578970224592,1.5971888303756714,0.27910888,1.0,1.0,1.0,1.0,1.0
2004-05-14,1.0645437108935174,1.5971888303756714,0.29750657,1.0,1.0,1.0,1.0,1.0
2004-05-21,1.1117561131890836,1.5971888303756714,0.3252179,2.0,2.0,2.0,2.0,2.0
2004-05-28,0.928251875201733,1.5971888303756714,0.3399678,2.0,2.0,2.0,2.0,2.0
2004-06-04,0.9708460111703471,1.5971888303756714,0.3892054,3.0,2.0,2.0,2.0,2.0
2004-06-11,1.7545237222912178,3.251115083694458,0.53334695,2.0,2.0,2.0,2.0,2.0
2004-06-18,1.7221271682009516,3.251115083694458,0.5307008,2.0,2.0,2.0,2.0,2.0
2004-06-25,1.7235588166745426,3.251115083694458,0.53743607,2.0,2.0,2.0,2.0,2.0
2004-07-02,1.7540071588402253,3.251115083694458,0.55608743,2.0,2.0,2.0,2.0,2.0
2004-07-09,2.2261496434616026,4.48766565322876,0.66234934,2.0,2.0,2.0,2.0,2.0
2004-07-16,2.2410587948771976,4.48766565322876,0.6728361,2.0,2.0,2.0,2.0,2.0
2004-07-23,2.2806905702618434,4.48766565322876,0.69592035,2.0,2.0,2.0,2.0,2.0
2004-07-30,2.1430172440608435,4.48766565322876,0.6838189,2.0,2.0,2.0,2.0,2.0
