,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,-5.066719388237958,-2.5863935947418213,-0.38906002,,,,,
2003-05-02,-5.383899762161912,-2.5863935947418213,-0.27291015,,,,,
2003-05-09,-4.022809991082733,-2.871140718460083,-0.102984786,3.0,3.0,3.0,3.0,3.0
2003-05-16,-4.035631480080963,-2.871140718460083,-0.090687886,3.0,3.0,3.0,3.0,3.0
2003-05-23,-3.9398104611749223,-2.871140718460083,-0.090413816,2.0,2.0,2.0,2.0,2.0
2003-05-30,-5.2430478382876355,-2.871140718460083,-0.045560814,1.0,1.0,1.0,1.0,1.0
2003-06-06,-7.208724967241241,3.1200106143951416,-0.13057947,1.0,1.0,1.0,1.0,1.0
2003-06-13,-7.152332546762564,3.1200106143951416,-0.15828933,1.0,1.0,1.0,1.0,1.0
2003-06-20,-7.145309237414133,3.1200106143951416,-0.17178321,1.0,1.0,1.0,1.0,1.0
2003-06-27,-7.097280723653962,3.1200106143951416,-0.18637308,1.0,1.0,1.0,1.0,1.0
2003-07-04,-7.0278497789655585,3.1200106143951416,-0.2234903,1.0,1.0,1.0,1.0,1.0
2003-07-11,-2.4409045054855794,-1.4003435373306274,-0.21923731,1.0,1.0,1.0,1.0,1.0
2003-07-18,-2.4265684112725534,-1.4003435373306274,-0.21963271,1.0,1.0,1.0,1.0,1.0
2003-07-25,-2.3809062355836357,-1.4003435373306274,-0.21831504,1.0,1.0,1.0,1.0,1.0
2003-08-01,-2.2445369471427283,-1.4003435373306274,-0.20030707,1.0,1.0,1.0,1.0,1.0
2003-08-08,-0.6720189306297806,0.2708682715892792,-0.15104784,1.0,1.0,1.0,1.0,1.0
2003-08-15,-0.6202574015701625,0.2708682715892792,-0.1445846,1.0,1.0,1.0,1.0,1.0
2003-08-22,-6.313356192072634,0.2708682715892792,-0.13025633,2.0,2.0,2.0,2.0,2.0
2003-08-29,-7.873110907503926,0.2708682715892792,-0.15146905,1.0,1.0,1.0,1.0,1.0
2003-09-05,-1.514445987160485,0.2708682715892792,-0.17207101,1.0,1.0,1.0,1.0,1.0
2003-09-12,-1.7341627505679995,14.429346084594727,-0.14493157,2.0,2.0,2.0,2.0,2.0
2003-09-19,-1.7332233485185111,14.429346084594727,-0.14911325,1.0,1.0,1.0,1.0,1.0
2003-09-26,-1.7166953784128582,14.429346084594727,-0.1463927,1.0,1.0,1.0,1.0,1.0
2003-10-03,-1.65417550173357,14.429346084594727,-0.10096131,2.0,2.0,2.0,2.0,2.0
2003-10-10,-2.86028766966249,3.505809783935547,-0.0143868495,2.0,2.0,2.0,2.0,2.0
2003-10-17,-2.8516377637890757,3.505809783935547,0.0022114345,2.0,2.0,2.0,2.0,2.0
2003-10-24,-0.24335724310300666,3.505809783935547,0.054698236,2.0,2.0,2.0,2.0,2.0
2003-10-31,0.26333579173547655,3.505809783935547,0.17323418,2.0,2.0,2.0,2.0,2.0
2003-11-07,-2.427160231333384,-5.618732929229736,0.1670802,2.0,2.0,2.0,2.0,2.0
2003-11-14,-2.367670415877341,-5.618732929229736,0.20358118,2.0,2.0,2.0,2.0,2.0
2003-11-21,-2.3626697721946326,-5.618732929229736,0.22224462,2.0,2.0,2.0,2.0,2.0
2003-11-28,-2.3147624685124657,-5.618732929229736,0.2352231,2.0,2.0,2.0,2.0,2.0
2003-12-05,-2.3009436680570574,-5.618732929229736,0.13351102,2.0,2.0,2.0,2.0,2.0
2003-12-12,-0.11648614939549239,-0.6352245807647705,-0.122793615,1.0,1.0,1.0,1.0,1.0
2003-12-19,-3.2327656624238306,-0.6352245807647705,-0.14549872,2.0,2.0,2.0,2.0,2.0
2003-12-26,-3.2634960259913557,-0.6352245807647705,-0.16737981,2.0,2.0,2.0,2.0,2.0
2004-01-02,-3.524122290711887,-0.6352245807647705,-0.2862445,2.0,2.0,2.0,2.0,2.0
2004-01-09,1.969681059094067,-4.0957512855529785,-0.4509639,3.0,3.0,3.0,3.0,3.0
2004-01-16,2.0733191616172957,-4.0957512855529785,-0.44021565,3.0,3.0,3.0,3.0,3.0
2004-01-23,2.0951507205888715,-4.0957512855529785,-0.44442758,3.0,3.0,3.0,3.0,3.0
2004-01-30,2.0417438190577637,-4.0957512855529785,-0.47336,3.0,3.0,3.0,3.0,3.0
2004-02-06,6.849510010748513,4.682000637054443,-0.55029774,2.0,2.0,2.0,2.0,2.0
2004-02-13,6.824068370037922,4.682000637054443,-0.5406282,2.0,2.0,2.0,2.0,2.0
2004-02-20,6.660300653228651,4.682000637054443,-0.52788424,2.0,2.0,2.0,2.0,2.0
2004-02-27,5.777984287563602,4.682000637054443,-0.58335716,2.0,2.0,2.0,2.0,2.0
2004-03-05,6.06191547261265,4.682000637054443,-0.6002177,2.0,2.0,2.0,2.0,2.0
2004-03-12,3.9126905546809123,7.361138820648193,-0.71718127,2.0,2.0,2.0,2.0,2.0
2004-03-19,3.9430455060089455,7.361138820648193,-0.6963519,2.0,2.0,2.0,2.0,2.0
2004-03-26,3.8961036870887815,7.361138820648193,-0.6775145,1.0,1.0,1.0,1.0,1.0
2004-04-02,2.5073586566568156,7.361138820648193,-0.68774515,1.0,1.0,1.0,1.0,1.0
2004-04-09,3.6280627765640903,-2.552321195602417,-0.75603634,1.0,1.0,1.0,1.0,1.0
2004-04-16,3.5919451816920294,-2.552321195602417,-0.75236005,1.0,1.0,1.0,1.0,1.0
2004-04-23,3.789282314979668,-2.552321195602417,-0.71522516,1.0,1.0,1.0,1.0,1.0
2004-04-30,3.5249986535731894,-2.552321195602417,-0.7171478,1.0,1.0,1.0,1.0,1.0
2004-05-07,2.2124245587580793,-2.4825189113616943,-0.6824714,1.0,1.0,1.0,1.0,1.0
2004-05-14,2.2482170732546707,-2.4825189113616943,-0.65123445,1.0,1.0,1.0,1.0,1.0
2004-05-21,2.199771190677334,-2.4825189113616943,-0.62272614,1.0,1.0,1.0,1.0,1.0
2004-05-28,2.15302277101203,-2.4825189113616943,-0.6362498,1.0,1.0,1.0,1.0,1.0
2004-06-04,1.9927856097466274,-2.4825189113616943,-0.6374315,1.0,1.0,1.0,1.0,1.0
2004-06-11,-0.4889633217661794,2.630060911178589,-0.51896757,2.0,2.0,2.0,2.0,2.0
2004-06-18,-0.5495129405079087,2.630060911178589,-0.5331085,2.0,2.0,2.0,2.0,2.0
2004-06-25,-0.9077803051221354,2.630060911178589,-0.5484536,2.0,1.0,1.0,1.0,1.0
2004-07-02,-0.9132934662768031,2.630060911178589,-0.5497791,2.0,1.0,1.0,1.0,1.0
2004-07-09,-0.9683471100623691,4.982588291168213,-0.5032363,2.0,2.0,2.0,2.0,2.0
2004-07-16,-0.9027880688002321,4.982588291168213,-0.50307786,2.0,2.0,2.0,2.0,2.0
2004-07-23,-0.9081181097857361,4.982588291168213,-0.48223376,2.0,2.0,2.0,2.0,2.0
2004-07-30,-1.8032603259469049,4.982588291168213,-0.4995296,2.0,2.0,2.0,2.0,2.0
2004-08-06,0.4573234449220227,10.284350395202637,-0.51115066,2.0,2.0,2.0,2.0,2.0
2004-08-13,0.25317572754356676,10.284350395202637,-0.4892566,2.0,2.0,2.0,2.0,2.0
2004-08-20,0.3157118542223799,10.284350395202637,-0.46786603,2.0,2.0,2.0,2.0,2.0
2004-08-27,0.5499512329415391,10.284350395202637,-0.4438966,2.0,2.0,2.0,2.0,2.0
2004-09-03,0.7147863266282208,10.284350395202637,-0.42319703,2.0,2.0,2.0,2.0,2.0
2004-09-10,5.102134265476939,5.568997859954834,-0.41497856,2.0,2.0,2.0,2.0,2.0
2004-09-17,5.450441724335833,5.568997859954834,-0.3880425,2.0,2.0,2.0,2.0,2.0
2004-09-24,4.536175783759481,5.568997859954834,-0.35157314,2.0,2.0,2.0,2.0,2.0
2004-10-01,5.274021181407618,5.568997859954834,-0.3141331,2.0,2.0,2.0,2.0,2.0
2004-10-08,5.765931878423465,1.8656344413757324,-0.16522916,2.0,2.0,2.0,2.0,2.0
2004-10-15,5.847265144422059,1.8656344413757324,-0.137445,2.0,2.0,2.0,2.0,2.0
2004-10-22,5.686357902205403,1.8656344413757324,-0.115716204,2.0,2.0,2.0,2.0,2.0
2004-10-29,5.585888738048543,1.8656344413757324,-0.06024951,2.0,2.0,2.0,2.0,2.0
2004-11-05,5.175988819304823,1.8656344413757324,0.018250447,2.0,2.0,2.0,2.0,2.0
2004-11-12,2.2199062274997825,10.123376846313477,0.15706527,1.0,1.0,1.0,1.0,1.0
2004-11-19,2.137398200849944,10.123376846313477,0.15624587,1.0,1.0,1.0,1.0,1.0
2004-11-26,2.109683430257554,10.123376846313477,0.15683971,1.0,1.0,1.0,1.0,1.0
2004-12-03,2.064040225299287,10.123376846313477,0.14716513,1.0,1.0,1.0,1.0,1.0
2004-12-10,0.799027847119683,2.343813896179199,0.098406546,1.0,1.0,1.0,1.0,1.0
2004-12-17,0.8483864726247257,2.343813896179199,0.118717134,1.0,1.0,1.0,1.0,1.0
2004-12-24,2.926867647947693,2.343813896179199,0.15441532,3.0,2.0,2.0,2.0,2.0
2004-12-31,2.9839561227341753,2.343813896179199,0.16136971,3.0,2.0,2.0,2.0,2.0
2005-01-07,1.6944984681187751,-9.422332763671875,0.122771606,1.0,1.0,1.0,1.0,1.0
2005-01-14,2.7527906016604033,-9.422332763671875,0.16978103,2.0,2.0,2.0,2.0,2.0
2005-01-21,2.969916745675207,-9.422332763671875,0.19484098,2.0,2.0,2.0,2.0,2.0
2005-01-28,3.80970464091058,-9.422332763671875,0.15500692,2.0,2.0,2.0,2.0,2.0
2005-02-04,5.536959671112289,-0.7906701564788818,0.0015095215,1.0,1.0,1.0,1.0,1.0
2005-02-11,5.447162515894906,-0.7906701564788818,0.016235108,1.0,1.0,1.0,1.0,1.0
2005-02-18,4.610327344115611,-0.7906701564788818,-0.0068295193,1.0,1.0,1.0,1.0,1.0
2005-02-25,4.014660836414956,-0.7906701564788818,-0.024236144,1.0,1.0,1.0,1.0,1.0
2005-03-04,3.2046394076241405,-0.7906701564788818,-0.09514609,1.0,1.0,1.0,1.0,1.0
2005-03-11,4.025852347606688,9.714958190917969,-0.12434868,1.0,1.0,1.0,1.0,1.0
2005-03-18,3.573261929113369,9.714958190917969,-0.15696934,1.0,1.0,1.0,1.0,1.0
2005-03-25,3.2615854496511023,9.714958190917969,-0.16472195,1.0,1.0,1.0,1.0,1.0
2005-04-01,3.142690081395104,9.714958190917969,-0.14748023,1.0,1.0,1.0,1.0,1.0
2005-04-08,-0.10076274789197837,6.087769508361816,-0.090524375,1.0,1.0,1.0,1.0,1.0
