,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,98.30747258953176,107.2887191772461,103.29461,,,,,
2003-05-02,98.47751904597676,107.2887191772461,103.377365,,,,,
2003-05-09,99.28637095482041,106.10416412353516,103.425705,2.0,2.0,2.0,2.0,2.0
2003-05-16,99.34707956982186,106.10416412353516,103.44704,1.0,1.0,1.0,1.0,1.0
2003-05-23,100.31372888285703,106.10416412353516,103.48533,1.0,1.0,1.0,1.0,1.0
2003-05-30,100.22788102784318,106.10416412353516,103.467995,1.0,1.0,1.0,1.0,1.0
2003-06-06,99.16500939770293,85.80059051513672,103.38624,1.0,1.0,1.0,1.0,1.0
2003-06-13,100.98136197140931,85.80059051513672,103.41405,3.0,3.0,3.0,3.0,3.0
2003-06-20,99.14376090227535,85.80059051513672,103.42392,1.0,1.0,1.0,1.0,1.0
2003-06-27,101.12613838199145,85.80059051513672,103.45053,3.0,3.0,3.0,3.0,3.0
2003-07-04,101.21506101936592,85.80059051513672,103.45804,3.0,3.0,3.0,3.0,3.0
2003-07-11,99.47133169911902,93.609130859375,103.5253,2.0,2.0,2.0,2.0,2.0
2003-07-18,99.39580545347363,93.609130859375,103.469925,3.0,3.0,3.0,3.0,3.0
2003-07-25,99.37860992544513,93.609130859375,103.41309,1.0,1.0,1.0,1.0,1.0
2003-08-01,98.20563181796597,93.609130859375,103.44732,3.0,3.0,3.0,3.0,3.0
2003-08-08,96.11492851545205,98.06232452392578,103.762596,3.0,3.0,3.0,3.0,3.0
2003-08-15,96.26528644317162,98.06232452392578,103.75307,3.0,3.0,3.0,3.0,3.0
2003-08-22,95.54899819991583,98.06232452392578,103.72003,3.0,3.0,3.0,3.0,3.0
2003-08-29,95.00476541398434,98.06232452392578,103.7875,3.0,3.0,3.0,3.0,3.0
2003-09-05,94.71536197573619,98.06232452392578,103.87236,3.0,3.0,3.0,3.0,3.0
2003-09-12,95.32269805892044,111.93370056152344,104.02158,3.0,3.0,3.0,3.0,3.0
2003-09-19,95.99128887842365,111.93370056152344,104.07444,3.0,3.0,3.0,3.0,3.0
2003-09-26,99.02416448070859,111.93370056152344,104.104706,3.0,3.0,3.0,3.0,3.0
2003-10-03,96.20276637967638,111.93370056152344,104.05356,3.0,3.0,3.0,3.0,3.0
2003-10-10,99.09730534826754,117.19847106933594,103.9657,3.0,3.0,3.0,3.0,3.0
2003-10-17,99.19854474628681,117.19847106933594,103.97851,3.0,3.0,3.0,3.0,3.0
2003-10-24,99.32447090803498,117.19847106933594,104.002716,3.0,3.0,3.0,3.0,3.0
2003-10-31,99.43430094273067,117.19847106933594,104.04317,3.0,3.0,3.0,3.0,3.0
2003-11-07,100.01735749756928,108.90174102783203,103.98214,3.0,3.0,3.0,3.0,3.0
2003-11-14,100.10068959937473,108.90174102783203,103.992546,3.0,3.0,3.0,3.0,3.0
2003-11-21,107.49210405940522,108.90174102783203,104.02014,2.0,2.0,2.0,2.0,2.0
2003-11-28,107.56034025542422,108.90174102783203,104.07223,2.0,2.0,2.0,2.0,2.0
2003-12-05,108.08722073629728,108.90174102783203,104.00288,2.0,2.0,2.0,2.0,2.0
2003-12-12,101.43509571948891,108.15056610107422,103.52661,2.0,2.0,2.0,2.0,2.0
2003-12-19,101.46644326955102,108.15056610107422,103.53304,2.0,2.0,2.0,2.0,2.0
2003-12-26,101.44023814204888,108.15056610107422,103.56011,2.0,2.0,2.0,2.0,2.0
2004-01-02,101.9105474326257,108.15056610107422,103.426796,2.0,2.0,2.0,2.0,2.0
2004-01-09,104.36688557055278,100.37125396728516,103.197,2.0,2.0,2.0,2.0,2.0
2004-01-16,104.3658427144068,100.37125396728516,103.20409,2.0,2.0,2.0,2.0,2.0
2004-01-23,104.36589446269768,100.37125396728516,103.23241,2.0,2.0,2.0,2.0,2.0
2004-01-30,104.37166171448729,100.37125396728516,103.24125,2.0,2.0,2.0,2.0,2.0
2004-02-06,102.8558911163457,115.99638366699219,103.270065,2.0,2.0,2.0,2.0,2.0
2004-02-13,102.87369935620609,115.99638366699219,103.29492,2.0,2.0,2.0,2.0,2.0
2004-02-20,107.00356120782597,115.99638366699219,103.30582,2.0,2.0,2.0,2.0,2.0
2004-02-27,107.02315000835576,115.99638366699219,103.30623,2.0,2.0,2.0,2.0,2.0
2004-03-05,106.9860599551335,115.99638366699219,103.31407,2.0,2.0,2.0,2.0,2.0
2004-03-12,109.04155283721917,99.82392120361328,103.241165,2.0,2.0,2.0,2.0,2.0
2004-03-19,109.0619783565429,99.82392120361328,103.260735,2.0,2.0,2.0,2.0,2.0
2004-03-26,106.95826843447418,99.82392120361328,103.29443,2.0,2.0,2.0,2.0,2.0
2004-04-02,107.05784483375183,99.82392120361328,103.273575,2.0,2.0,2.0,2.0,2.0
2004-04-09,107.06989968686251,114.04180145263672,103.112404,2.0,2.0,2.0,2.0,2.0
2004-04-16,106.94711666022476,114.04180145263672,103.10164,2.0,2.0,2.0,2.0,2.0
2004-04-23,106.87895470309921,114.04180145263672,103.11381,2.0,2.0,2.0,2.0,2.0
2004-04-30,105.26594604131016,114.04180145263672,103.044624,2.0,2.0,2.0,2.0,2.0
2004-05-07,105.75909243870491,112.99687957763672,102.94033,1.0,1.0,1.0,1.0,1.0
2004-05-14,105.67586817685246,112.99687957763672,102.91265,1.0,1.0,1.0,1.0,1.0
2004-05-21,103.56977445035606,112.99687957763672,102.91513,1.0,1.0,1.0,1.0,1.0
2004-05-28,103.52726466245123,112.99687957763672,102.86099,1.0,1.0,1.0,1.0,1.0
2004-06-04,103.9961550905873,112.99687957763672,102.83677,1.0,1.0,1.0,1.0,1.0
