"('2003-04-25', '2005-03-31')","('2005-04-01', '2007-11-30')","('2007-12-01', '2009-06-30')","('2009-07-01', '2012-02-29')","('2012-03-01', '2014-10-31')","('2014-11-01', '2017-06-30')","('2017-07-01', '2020-01-31')",win_max_consec,win_period,var_1,var_1_text,var_2,var_2_text
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1->1; 3->3,WIPI_8wk,0,sent,1
1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1->2,BEME,0,sp500Ret,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1->3,sent,1,fEp,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,DolBeta,0,sRpc,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1->3,sent,1,sEpg,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,sent,1,sGom,1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,2,5->6,DInv,0,fEpg,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,tnote_10y,0,PCAall,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,rdsaRet,0,fCo,1
1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3->5,HedgPres,0,sRpc,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,OpenInt,0,PCAsent,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,vix_diff,0,PCAsent,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,PCAsent,1,fEpg,1
1.0,1.0,1.0,0.0,1.0,0.0,0.0,3,1->3,DProd,0,sRpc,1
1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1->2,xomRet,0,rdsaRet,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,PCAsent,1,fGom,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,StikIdx,0,fCo,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,5->7,sp500Ret,0,xomRet,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1->3,PCAsent,1,sCo,1
1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1->2; 4->5,fEpg,1,sEpg,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,PCAsent,1,fCo,1
1.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,sp500Ret,0,DInv,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,PCAsent,1,sEpg,1
1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1->2; 4->5,bpRet,0,sRpc,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,PCAsent,1,fEp,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,PCAsent,1,sent,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,DProd,0,sent,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1->1; 3->3,sent,1,sBbl,1
1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1->2; 6->7,BEME,0,PCAsent,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,PCAfreq,1,fCo,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,DolBeta,0,sBbl,1
1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,1->2,fCo,1,sRpc,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,DProd,0,PCAsent,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,PCAall,1,sGom,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,liquidity,0,fEpg,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,OpenInt,0,fEpg,1
1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1->2,xomRet,0,WIPI_8wk,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,basis,0,PCAsent,1
1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,1->2,BEME,0,StikIdx,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1->2,rdsaRet,0,DProd,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,WIPI_8wk,0,sRpc,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,rdsaRet,0,sEpg,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,PCAsent,1,entropy,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,vix_diff,0,PCAall,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,trend,0,sent,1
1.0,1.0,1.0,0.0,1.0,0.0,1.0,3,1->3,sp500Ret,0,sRpc,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,PCAall,1,sent,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,liquidity,0,PCAall,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,fEpg,1,fGom,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,bpRet,0,PCAsent,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,HedgPres,0,PCAsent,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,bpRet,0,fEpg,1
1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,1->2,BEME,0,rdsaRet,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,OpenInt,0,PCAall,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,PCAall,1,sEpg,1
1.0,0.0,0.0,1.0,1.0,0.0,1.0,2,4->5,sRpc,1,artcount,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,xomRet,0,sEp,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,PCAall,1,fCo,1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1->2,xomRet,0,DProd,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,basis,0,fEpg,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1->1; 5->5,DProd,0,fEpg,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,sp500Ret,0,PCAsent,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1->3,PCAall,1,sCo,1
1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1->2,BEME,0,WIPI_8wk,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,WIPI_8wk,0,PCAsent,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,PCAall,1,fEpg,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,xomRet,0,fCo,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1->3,DInv,0,basis,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,PCAfreq,1,artcount,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,PCAall,1,fEp,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,WIPI_8wk,0,fEpg,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,DProd,0,PCAall,1
1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1->2; 6->7,BEME,0,PCAall,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,PCAall,1,fGom,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,StikIdx,0,sEpg,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,entropy,1,fEpg,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,PCAall,1,entropy,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,bpRet,0,PCAall,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,basis,0,PCAall,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,vix_diff,0,fBbl,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,HedgPres,0,fEpg,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,xomRet,0,sEpg,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,HedgPres,0,PCAall,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,sp500Ret,0,fEpg,1
1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1->2; 4->5,StikIdx,0,sRpc,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1->1; 3->3,DOilVol,0,fBbl,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,rdsaRet,0,PCAsent,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,sEnv,1,sEp,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,WIPI_8wk,0,PCAall,1
1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,1->2,BEME,0,xomRet,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,vix_diff,0,sBbl,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,WIPI_8wk,0,PCAfreq,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1->1; 3->3; 6->6,DInv,0,fCo,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,fRpc,1,artcount,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,DInv,0,sEp,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1->3,DInv,0,sGom,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1->1; 3->3,DInv,0,DProd,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1->1; 7->7,fCo,1,fRpc,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1->3,DInv,0,sCo,1
1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1->2; 4->5,rdsaRet,0,sRpc,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,sEp,1,fBbl,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,sp500Ret,0,PCAall,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,InflaBeta,0,DSpot,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,StikIdx,0,PCAsent,1
1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1->2; 4->5,xomRet,0,sRpc,1
1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1->2; 6->7,DInv,0,bpRet,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,tnote_10y,0,sBbl,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,PCAsent,1,artcount,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,rdsaRet,0,PCAall,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,rdsaRet,0,fEpg,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,PCAall,1,artcount,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,DSpot,0,fBbl,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,sEpg,1,artcount,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,trend,0,artcount,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,StikIdx,0,fEpg,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,xomRet,0,PCAsent,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1->3,HedgPres,0,DInv,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,StikIdx,0,PCAall,1
1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1->3,DInv,0,fGom,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1->1; 3->3; 5->5,WIPI_8wk,0,fRpc,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,Mom,0,DSpot,0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,1->2,OilVol,0,fBbl,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1->3,DInv,0,entropy,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,bpRet,0,sent,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,InflaBeta,0,FutRet,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1->3,sCo,1,sBbl,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,xomRet,0,PCAall,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,Mom,0,sEnv,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,xomRet,0,fEpg,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,sBbl,1,fGom,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1->1; 3->3,DInv,0,sRpc,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,InflaBeta,0,fRpc,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,InflaBeta,0,sEnv,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,Mom,0,FutRet,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1->1; 7->7,OilVol,0,artcount,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1->1; 5->5,sBbl,1,sEnv,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,FutRet,0,fBbl,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1->3,BEME,0,DInv,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,trend,0,sEnv,1
1.0,1.0,1.0,0.0,1.0,1.0,0.0,3,1->3,vix_diff,0,DInv,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,rdsaRet,0,sent,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,3,5->7,sBbl,1,fEpg,1
1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1->2,bpRet,0,sBbl,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,sGom,1,sBbl,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,InflaBeta,0,DOilVol,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,xomRet,0,sent,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,DInv,0,StikIdx,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,InflaBeta,0,PCAfreq,1
1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1->3,sp500Ret,0,fBbl,1
1.0,1.0,0.0,0.0,1.0,1.0,0.0,2,1->2; 5->6,fEp,1,sBbl,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,DInv,0,xomRet,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,fEnv,1,artcount,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,fEnv,1,fBbl,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,StikIdx,0,sent,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,DInv,0,tnote_10y,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,Mom,0,DOilVol,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1->2,tnote_10y,0,fBbl,1
1.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,artcount,1,fCo,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1->2,fCo,1,sBbl,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,3->4,InflaBeta,0,sRpc,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,liquidity,0,sBbl,1
1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,1->2,BEME,0,sBbl,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,Mom,0,trend,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,OpenInt,0,sBbl,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,Mom,0,sent,1
1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1->3,DInv,0,sBbl,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,basis,0,sBbl,1
1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1->2; 6->7,sp500Ret,0,sBbl,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,InflaBeta,0,tnote_10y,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,StikIdx,0,sBbl,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,rdsaRet,0,DInv,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1->1; 4->4; 7->7,InflaBeta,0,sEpg,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,HedgPres,0,sBbl,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,xomRet,0,sBbl,1
1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1->2; 6->7,sBbl,1,entropy,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,3->4,InflaBeta,0,sEp,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1->1; 3->3; 6->6,sCo,1,fBbl,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1->1; 5->5,OpenInt,0,artcount,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1->1; 3->3,InflaBeta,0,sent,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,InflaBeta,0,PCAsent,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1->3,WIPI_8wk,0,sBbl,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,InflaBeta,0,fEpg,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,InflaBeta,0,PCAall,1
1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1->3,fEp,1,fBbl,1
1.0,0.0,1.0,1.0,0.0,1.0,0.0,2,3->4,InflaBeta,0,liquidity,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1->1; 3->3; 6->6,InflaBeta,0,sCo,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1->1; 5->5; 7->7,sBbl,1,sEpg,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,PCAsent,1,sBbl,1
1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1->2,rdsaRet,0,sBbl,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,InflaBeta,0,fCo,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1->1; 3->3; 6->6,InflaBeta,0,WIPI_8wk,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,InflaBeta,0,fGom,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,InflaBeta,0,sGom,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1->1; 6->6,InflaBeta,0,fEp,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1->3,BEME,0,fBbl,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1->1; 4->4,InflaBeta,0,basis,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1->2,OpenInt,0,fBbl,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,sBbl,1,fBbl,1
1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1->2; 6->7,fCo,1,fBbl,1
1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1->2,sGom,1,fBbl,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1->1; 7->7,sBbl,1,sRpc,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1->1; 7->7,WIPI_8wk,0,fBbl,1
1.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,InflaBeta,0,sp500Ret,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1->1; 3->3,DInv,0,sent,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,Mom,0,sEp,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,Mom,0,PCAall,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,Mom,0,liquidity,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1->1,Mom,0,PCAsent,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1->1; 4->4; 6->6,Mom,0,sGom,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,2,1->2; 6->7,bpRet,0,fBbl,1
